cap,ini,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
0,2,0,0,0,0,0,0,15,0,14,5,3,7,671,0,13,6
2,0,3,17,1493,3,15,705,15,0,0,0,0,0,0,2,8,341
3,1,3,3,337,3,17,1541,15,0,0,0,2,9,339,2,14,793
3,1,0,7,348,3,3,345,15,2,9,324,3,15,790,2,16,1629
3,1,3,7,729,0,7,357,15,3,15,751,3,17,1625,2,2,433
0,1,2,7,155,3,7,750,15,3,17,1543,3,3,430,0,6,445
3,1,0,14,65,2,7,159,15,3,3,410,0,7,442,2,6,838
2,0,0,0,0,0,14,66,15,0,7,422,3,7,835,2,6,184
0,2,0,0,0,0,0,0,15,3,7,794,2,7,182,0,13,65
1,0,3,7,543,3,5,1423,15,0,0,0,0,0,0,2,2,297
3,1,0,7,1661,3,7,556,15,0,0,0,1,3,295,2,4,1511
3,1,3,7,976,0,7,1714,15,1,3,281,3,5,1507,2,6,644
0,1,3,7,729,3,7,1005,15,3,5,1432,3,7,641,0,6,1802
3,1,2,7,155,3,7,750,15,3,7,611,0,7,1797,2,6,1093
3,1,0,14,65,2,7,159,15,0,7,1706,3,7,1089,2,6,838
2,0,0,0,0,0,14,66,15,3,7,1037,3,7,835,2,6,184
0,2,0,0,0,0,0,0,15,3,7,794,2,7,182,0,13,65
1,0,3,7,543,3,5,1423,15,0,0,0,0,0,0,2,2,297
3,1,0,7,1652,3,7,556,15,0,0,0,1,3,295,2,4,1511
3,1,0,12,324,0,7,1704,15,1,3,281,3,5,1507,2,6,644
0,1,2,7,160,0,12,332,15,3,5,1432,3,7,641,0,6,1792
0,0,0,14,65,2,7,164,15,3,7,611,0,7,1787,0,11,416
2,0,0,0,0,0,14,66,15,0,7,1697,0,12,414,2,6,191
0,2,0,0,0,0,0,0,15,0,12,396,2,7,189,0,13,65
2,0,0,14,5,3,5,1327,15,0,0,0,0,0,0,2,14,173
3,1,2,7,296,0,14,5,15,0,0,0,2,15,171,2,4,1415
0,2,0,12,114,2,7,303,15,2,15,164,3,5,1411,0,13,4
2,0,0,14,5,0,12,117,5,3,5,1342,0,14,5,2,6,375
0,0,3,11,1067,0,14,5,12,0,14,5,2,7,373,0,11,125
0,2,3,7,1265,3,11,1097,15,2,7,356,0,12,123,0,13,4
3,1,3,7,1347,3,7,1302,15,0,12,116,0,14,5,2,10,1185
3,1,3,5,1382,3,7,1387,15,0,14,5,3,11,1181,2,6,1390
3,1,3,15,455,3,5,1423,15,3,11,1125,3,7,1386,2,6,1475
3,1,3,13,1219,3,15,467,15,3,7,1319,3,7,1471,2,4,1511
3,1,3,3,1606,3,13,1254,15,3,7,1401,3,5,1507,2,14,555
3,1,2,12,89,3,3,1657,15,3,5,1432,3,15,552,2,12,1342
3,1,3,18,631,2,12,91,15,3,15,527,3,13,1338,2,2,1745
2,0,3,7,621,3,18,649,15,3,13,1272,3,3,1741,2,11,96
3,1,0,14,7,3,7,639,15,3,3,1652,2,12,94,2,17,737
3,1,0,0,0,0,14,7,15,2,12,87,3,18,734,2,6,727
0,2,0,0,0,0,0,0,15,3,18,698,3,7,724,0,13,6
2,0,0,14,5,2,7,265,5,0,0,0,0,0,0,2,6,375
2,0,3,13,749,0,14,5,12,0,0,0,2,7,373,2,6,330
0,2,3,1,1316,3,13,771,15,2,7,356,2,7,328,0,13,4
3,1,3,7,1040,3,1,1356,15,2,7,313,0,14,5,2,12,859
3,1,0,14,5,3,7,1070,15,0,14,5,3,13,856,2,0,1444
3,1,3,15,921,0,14,5,15,3,13,813,3,1,1440,2,6,1158
0,2,3,13,637,3,15,949,15,3,1,1371,3,7,1154,0,13,4
3,1,3,17,860,3,13,655,15,3,7,1100,0,14,5,2,14,1037
3,1,3,3,1606,3,17,887,15,0,14,5,3,15,1033,2,12,743
3,1,0,7,1415,3,3,1657,15,3,15,983,3,13,740,2,16,975
3,1,3,5,1382,0,7,1458,15,3,13,703,3,17,971,2,2,1745
0,1,3,11,1477,3,5,1423,15,3,17,923,3,3,1741,0,6,1546
3,1,3,7,397,3,11,1522,15,3,3,1652,0,7,1542,2,4,1511
3,1,3,3,337,3,7,407,15,0,7,1465,3,5,1507,2,10,1610
3,1,3,9,1567,3,3,345,15,3,5,1432,3,11,1606,2,6,495
3,1,3,3,1201,3,9,1617,15,3,11,1524,3,7,492,2,2,433
3,1,3,7,435,3,3,1235,15,3,7,471,3,3,430,2,8,1705
3,1,3,7,1585,3,7,446,15,3,3,410,3,9,1701,2,2,1323
3,1,3,7,1121,3,7,1635,15,3,9,1616,3,3,1319,2,6,534
3,1,0,12,113,3,7,1153,15,3,3,1254,3,7,531,2,6,1723
3,1,3,13,1219,0,12,116,15,3,7,507,3,7,1719,2,6,1241
0,0,3,3,337,3,13,1254,2,3,7,1633,3,7,1237,0,11,124
3,1,0,7,126,3,3,345,15,3,7,1178,0,12,122,2,12,1342
3,1,3,3,337,0,7,129,15,0,12,115,3,13,1338,2,2,433
0,0,0,12,203,3,3,345,15,3,13,1272,3,3,430,0,6,144
3,1,3,3,337,0,12,207,15,3,3,410,0,7,142,2,2,433
0,0,0,12,149,3,3,345,15,0,7,135,3,3,430,0,11,250
3,1,3,3,1201,0,12,153,15,3,3,410,0,12,248,2,2,433
0,0,2,7,217,3,3,1235,15,0,12,237,3,3,430,0,11,172
3,1,3,13,637,2,7,222,15,3,3,410,0,12,170,2,2,1323
2,0,0,19,115,3,13,655,15,0,12,163,3,3,1319,2,6,267
3,1,2,12,304,0,19,118,15,3,3,1254,2,7,265,2,12,743
0,0,3,4,734,2,12,312,15,2,7,252,3,13,740,0,18,127
2,0,3,3,1201,3,4,756,15,3,13,703,0,19,125,2,11,385
3,1,2,7,136,3,3,1235,15,0,19,118,2,12,383,2,3,844
3,1,0,14,5,2,7,139,15,2,12,366,3,4,841,2,2,1323
2,0,3,13,637,0,14,5,15,3,4,800,3,3,1319,2,6,155
0,2,3,5,1382,3,13,655,15,3,3,1254,2,7,153,0,13,4
3,1,3,15,1519,3,5,1423,15,2,7,146,0,14,5,2,12,743
3,1,3,7,1073,3,15,1569,15,0,14,5,3,13,740,2,4,1511
3,1,0,14,7,3,7,1103,15,3,13,703,3,5,1507,2,14,1657
3,1,0,0,0,0,14,7,15,3,5,1432,3,15,1653,2,6,1191
0,2,0,0,0,0,0,0,15,3,15,1569,3,7,1187,0,13,6
2,0,0,7,443,3,7,1674,15,0,0,0,0,0,0,2,2,89
3,1,3,3,337,0,7,454,15,0,0,0,2,3,87,2,6,1762
0,1,3,9,1567,3,3,345,15,2,3,80,3,7,1758,0,6,542
3,1,3,9,802,3,9,1617,15,3,7,1669,0,7,539,2,2,433
3,1,0,7,728,3,9,827,15,0,7,514,3,3,430,2,8,1705
3,1,0,7,1166,0,7,749,15,3,3,410,3,9,1701,2,8,915
0,1,3,15,513,0,7,1199,15,3,9,1616,3,9,912,0,6,837
0,1,3,3,337,3,15,526,15,3,9,865,0,7,834,0,6,1287
3,1,3,3,1605,3,3,345,15,0,7,793,0,7,1283,2,14,614
3,1,3,13,1288,3,3,1656,15,0,7,1220,3,15,611,2,2,433
3,1,3,7,503,3,13,1326,15,3,15,583,3,3,430,2,2,1744
3,1,3,18,724,3,7,516,15,3,3,410,3,3,1740,2,12,1414
3,1,0,7,1200,3,18,745,15,3,3,1651,3,13,1410,2,6,604
3,1,0,7,549,0,7,1234,15,3,13,1341,3,7,601,2,17,833
0,1,0,14,7,0,7,564,15,3,7,573,3,18,830,0,6,1322
0,1,0,7,1653,0,14,7,15,3,18,789,0,7,1318,0,6,652
0,2,0,1,695,0,7,1705,15,0,7,1253,0,7,649,0,13,6
0,1,3,17,341,0,1,715,15,0,7,619,0,14,7,0,6,1793
0,1,3,5,1382,3,17,350,15,0,14,7,0,7,1788,0,0,803
3,1,3,3,1201,3,5,1423,15,0,7,1698,0,1,800,2,16,438
3,1,3,18,1411,3,3,1235,15,0,1,761,3,17,435,2,4,1511
3,1,3,7,435,3,18,1454,15,3,17,415,3,5,1507,2,2,1323
3,1,3,15,585,3,7,446,15,3,5,1432,3,3,1319,2,17,1542
3,1,3,7,1171,3,15,602,15,3,3,1254,3,18,1538,2,6,534
3,1,3,1,961,3,7,1204,15,3,18,1461,3,7,531,2,14,690
3,1,3,7,680,3,1,990,15,3,7,507,3,15,687,2,6,1292
3,1,2,7,245,3,7,699,15,3,15,653,3,7,1288,2,0,1078
3,1,0,14,5,2,7,252,15,3,7,1225,3,1,1074,2,6,787
2,0,3,2,1380,0,14,5,15,3,1,1023,3,7,784,2,6,310
0,2,3,7,1023,3,2,1421,15,3,7,745,2,7,308,0,13,4
3,1,0,7,444,3,7,1053,15,2,7,293,0,14,5,2,1,1509
3,1,3,3,1606,0,7,455,15,0,14,5,3,2,1505,2,6,1141
0,1,3,7,1222,3,3,1657,15,3,2,1430,3,7,1137,0,6,543
3,1,0,7,1599,3,7,1257,15,3,7,1083,0,7,540,2,2,1745
3,1,3,1,1253,0,7,1650,15,0,7,515,3,3,1741,2,6,1345
0,1,3,18,724,3,1,1289,15,3,3,1652,3,7,1341,0,6,1738
3,1,0,7,1200,3,18,745,15,3,7,1275,0,7,1734,2,0,1377
3,1,0,14,7,0,7,1234,15,0,7,1645,3,1,1373,2,17,833
0,1,0,0,0,0,14,7,15,3,1,1306,3,18,830,0,6,1322
0,2,0,0,0,0,0,0,15,3,18,789,0,7,1318,0,13,6
2,0,3,9,792,3,5,1423,15,0,0,0,0,0,0,2,14,182
3,1,0,7,1510,3,9,817,15,0,0,0,2,15,180,2,4,1511
3,1,3,11,1477,0,7,1559,15,2,15,173,3,5,1507,2,8,905
0,1,3,7,374,3,11,1522,15,3,5,1432,3,9,902,0,6,1647
3,1,3,7,1160,3,7,384,15,3,9,856,0,7,1643,2,10,1610
3,1,3,7,911,3,7,1193,15,0,7,1560,3,11,1606,2,6,472
3,1,0,7,1363,3,7,939,15,3,11,1524,3,7,469,2,6,1281
3,1,0,14,7,0,7,1404,15,3,7,448,3,7,1277,2,6,1027
0,1,0,0,0,0,14,7,15,3,7,1214,3,7,1023,0,6,1492
0,2,0,0,0,0,0,0,15,3,7,973,0,7,1488,0,13,6
2,0,3,7,1040,3,1,1528,15,0,0,0,0,0,0,2,12,175
3,1,0,14,5,3,7,1070,15,0,0,0,2,13,173,2,0,1616
3,1,3,15,921,0,14,5,15,2,13,166,3,1,1612,2,6,1158
0,2,3,13,637,3,15,949,15,3,1,1530,3,7,1154,0,13,4
3,1,3,17,1412,3,13,655,15,3,7,1100,0,14,5,2,14,1037
3,1,3,5,1382,3,17,1455,15,0,14,5,3,15,1033,2,12,743
3,1,0,7,944,3,5,1423,15,3,15,983,3,13,740,2,16,1543
3,1,3,9,1297,0,7,973,15,3,13,703,3,17,1539,2,4,1511
0,1,3,7,1081,3,9,1336,15,3,17,1462,3,5,1507,0,6,1061
3,1,3,15,1228,3,7,1112,15,3,5,1432,0,7,1057,2,8,1424
3,1,0,14,5,3,15,1263,15,0,7,1007,3,9,1420,2,6,1200
3,1,3,7,1147,0,14,5,15,3,9,1351,3,7,1196,2,14,1351
0,2,0,12,129,3,7,1179,15,3,7,1138,3,15,1347,0,13,4
3,1,3,13,637,0,12,132,15,3,15,1281,0,14,5,2,6,1267
0,0,2,12,91,3,13,655,2,0,14,5,3,7,1263,0,11,147
3,1,2,7,83,2,12,93,15,3,7,1201,0,12,145,2,12,743
2,0,3,13,637,2,7,84,15,0,12,138,3,13,740,2,11,98
2,0,2,12,213,3,13,655,15,3,13,703,2,12,96,2,6,88
3,1,0,14,5,2,12,218,15,2,12,89,2,7,86,2,12,743
2,0,3,7,1160,0,14,5,15,2,7,79,3,13,740,2,11,262
0,2,0,7,912,3,7,1193,15,3,13,703,2,12,260,0,13,4
3,1,3,5,1382,0,7,940,15,2,12,249,0,14,5,2,6,1281
0,1,3,15,598,3,5,1423,15,0,14,5,3,7,1277,0,6,1028
3,1,3,13,537,3,15,615,15,3,7,1214,0,7,1024,2,4,1511
3,1,3,3,337,3,13,550,15,0,7,974,3,5,1507,2,14,703
3,1,0,7,1311,3,3,345,15,3,5,1432,3,15,700,2,12,638
3,1,3,13,637,0,7,1351,15,3,15,665,3,13,635,2,2,433
0,1,0,1,1451,3,13,655,15,3,13,606,3,3,430,0,6,1439
3,1,3,7,1246,0,1,1495,15,3,3,410,0,7,1435,2,12,743
0,1,2,7,125,3,7,1281,15,0,7,1366,3,13,740,0,0,1583
3,1,3,13,637,2,7,128,15,3,13,703,0,1,1579,2,6,1369
2,0,3,7,719,3,13,655,4,0,1,1499,3,7,1365,2,6,143
3,1,0,7,156,3,7,739,15,3,7,1298,2,7,141,2,12,743
3,1,0,14,5,0,7,160,15,2,7,134,3,13,740,2,6,827
0,0,3,13,773,0,14,5,15,3,13,703,3,7,824,0,6,185
0,2,3,3,1201,3,13,796,15,3,7,783,0,7,183,0,13,4
3,1,3,9,1375,3,3,1235,15,0,7,176,0,14,5,2,12,884
3,1,3,11,1477,3,9,1416,15,0,14,5,3,13,881,2,2,1323
3,1,3,15,756,3,11,1522,15,3,13,836,3,3,1319,2,8,1504
3,1,3,7,698,3,15,778,15,3,3,1254,3,9,1500,2,10,1610
3,1,3,13,637,3,7,718,15,3,9,1427,3,11,1606,2,14,866
3,1,3,7,1116,3,13,655,15,3,11,1524,3,15,863,2,6,806
3,1,3,1,1122,3,7,1148,15,3,15,820,3,7,803,2,12,743
3,1,0,14,5,3,1,1154,15,3,7,763,3,13,740,2,6,1236
3,1,3,4,734,0,14,5,15,3,13,703,3,7,1232,2,0,1242
0,2,3,7,1017,3,4,756,15,3,7,1173,3,1,1238,0,13,4
3,1,3,17,723,3,7,1047,15,3,1,1179,0,14,5,2,3,844
3,1,3,5,1382,3,17,744,15,0,14,5,3,4,841,2,6,1135
3,1,3,9,1567,3,5,1423,15,3,4,800,3,7,1131,2,16,832
3,1,3,11,1477,3,9,1617,15,3,7,1077,3,17,829,2,4,1511
3,1,3,15,1056,3,11,1522,15,3,17,788,3,5,1507,2,8,1705
3,1,3,2,465,3,15,1086,15,3,5,1432,3,9,1701,2,10,1610
3,1,3,7,669,3,2,477,15,3,9,1616,3,11,1606,2,14,1174
3,1,3,13,537,3,7,688,15,3,11,1524,3,15,1170,2,1,565
3,1,3,3,1169,3,13,550,15,3,15,1114,3,2,562,2,6,776
3,1,3,7,1336,3,3,1202,15,3,2,537,3,7,773,2,12,638
3,1,1,7,102,3,7,1376,15,3,7,734,3,13,635,2,2,1290
3,1,0,8,37,1,7,105,15,3,13,606,3,3,1286,2,6,1464
1,0,0,14,7,0,8,38,15,3,3,1223,3,7,1460,2,6,110
0,2,0,0,0,0,14,7,15,3,7,1391,1,7,108,3,7,37
0,2,0,0,0,0,0,0,15,1,7,101,0,8,37,0,13,6
2,0,3,15,359,3,7,670,15,0,0,0,0,0,0,2,8,278
3,1,3,17,579,3,15,369,15,0,0,0,2,9,276,2,6,758
3,1,3,5,1382,3,17,596,15,2,9,263,3,7,755,2,14,457
3,1,3,11,1477,3,5,1423,15,3,7,717,3,15,454,2,16,684
3,1,3,7,1584,3,11,1522,15,3,15,433,3,17,681,2,4,1511
3,1,3,13,637,3,7,1634,15,3,17,648,3,5,1507,2,10,1610
3,1,3,3,1605,3,13,655,15,3,5,1432,3,11,1606,2,6,1722
3,1,3,7,1460,3,3,1656,15,3,11,1524,3,7,1718,2,12,743
3,1,3,13,749,3,7,1505,15,3,7,1632,3,13,740,2,2,1744
3,1,0,7,1433,3,13,771,15,3,13,703,3,3,1740,2,6,1593
3,1,3,7,393,0,7,1477,15,3,3,1651,3,7,1589,2,12,859
0,1,3,1,387,3,7,403,15,3,7,1508,3,13,856,0,6,1565
3,1,3,7,1337,3,1,397,15,3,13,813,0,7,1561,2,6,491
3,1,1,7,67,3,7,1377,15,0,7,1482,3,7,488,2,0,485
3,1,3,4,734,1,7,68,15,3,7,467,3,1,482,2,6,1465
1,0,1,12,270,3,4,756,15,3,1,461,3,7,1461,2,6,67
3,1,3,4,734,1,12,277,15,3,7,1392,1,7,65,2,3,844
1,0,3,5,1382,3,4,756,15,1,7,60,3,4,841,2,11,344
3,1,0,14,5,3,5,1423,15,3,4,800,1,12,342,2,3,844
3,1,3,7,848,0,14,5,15,1,12,327,3,4,841,2,4,1511
0,2,0,7,1661,3,7,874,15,3,4,800,3,5,1507,0,13,4
3,1,3,7,677,0,7,1714,15,3,5,1432,0,14,5,2,6,962
0,1,3,7,968,3,7,696,15,0,14,5,3,7,958,0,6,1802
3,1,3,13,749,3,7,997,15,3,7,910,0,7,1797,2,6,784
3,1,0,7,1590,3,13,771,15,0,7,1706,3,7,781,2,6,1085
3,1,0,1,476,0,7,1641,15,3,7,742,3,7,1081,2,12,859
0,1,3,13,1219,0,1,488,15,3,7,1029,3,13,856,0,6,1729
0,1,3,7,1280,3,13,1254,15,3,13,813,0,7,1725,0,0,576
3,1,3,17,1517,3,7,1318,15,0,7,1637,0,1,573,2,12,1342
3,1,3,3,1606,3,17,1566,15,0,1,547,3,13,1338,2,6,1406
3,1,3,7,365,3,3,1657,15,3,13,1272,3,7,1402,2,16,1654
3,1,0,14,5,3,7,375,15,3,7,1333,3,17,1650,2,2,1745
3,1,3,9,792,0,14,5,15,3,17,1566,3,3,1741,2,6,463
0,2,3,15,340,3,9,817,15,3,3,1652,3,7,460,0,13,4
3,1,0,14,5,3,15,349,15,3,7,439,0,14,5,2,8,905
3,1,3,7,1147,0,14,5,15,0,14,5,3,9,902,2,14,437
0,2,3,7,878,3,7,1179,15,3,9,856,3,15,434,0,13,4
3,1,0,14,5,3,7,905,15,3,15,414,0,14,5,2,6,1267
3,1,3,13,1288,0,14,5,15,0,14,5,3,7,1263,2,6,993
0,2,0,7,1166,3,13,1326,15,3,7,1201,3,7,989,0,13,4
3,1,3,11,1477,0,7,1199,15,3,7,941,0,14,5,2,12,1414
0,1,3,17,1463,3,11,1522,15,0,14,5,3,13,1410,0,6,1287
3,1,3,7,542,3,17,1508,15,3,13,1341,0,7,1283,2,10,1610
3,1,0,14,7,3,7,555,15,0,7,1220,3,11,1606,2,16,1596
3,1,0,0,0,0,14,7,15,3,11,1524,3,17,1592,2,6,643
0,2,0,0,0,0,0,0,15,3,17,1511,3,7,640,0,13,6
2,0,0,14,5,3,7,946,15,0,0,0,0,0,0,2,12,175
3,1,3,15,339,0,14,5,15,0,0,0,2,13,173,2,6,1034
0,2,3,13,1288,3,15,348,15,2,13,166,3,7,1030,0,13,4
3,1,3,17,842,3,13,1326,15,3,7,980,0,14,5,2,14,436
3,1,3,3,337,3,17,868,15,0,14,5,3,15,433,2,12,1414
3,1,0,7,1188,3,3,345,15,3,15,413,3,13,1410,2,16,956
3,1,3,13,637,0,7,1221,15,3,13,1341,3,17,952,2,2,433
0,1,3,5,1382,3,13,655,15,3,17,904,3,3,430,0,6,1309
3,1,3,11,1477,3,5,1423,15,3,3,410,0,7,1305,2,12,743
3,1,3,15,1490,3,11,1522,15,0,7,1242,3,13,740,2,4,1511
3,1,3,3,1605,3,15,1538,15,3,13,703,3,5,1507,2,10,1610
3,1,3,2,1296,3,3,1656,15,3,5,1432,3,11,1606,2,14,1626
3,1,3,7,764,3,2,1335,15,3,11,1524,3,15,1622,2,2,1744
3,1,0,14,7,3,7,786,15,3,15,1540,3,3,1740,2,1,1423
3,1,0,0,0,0,14,7,15,3,3,1651,3,2,1419,2,6,874
0,2,0,0,0,0,0,0,15,3,2,1350,3,7,871,0,13,6
2,0,3,7,687,3,5,1423,15,0,0,0,0,0,0,2,14,140
3,1,3,17,1329,3,7,707,15,0,0,0,2,15,138,2,4,1511
3,1,3,5,1382,3,17,1369,15,2,15,131,3,5,1507,2,6,795
3,1,3,3,427,3,5,1423,15,3,5,1432,3,7,792,2,16,1457
3,1,3,7,1622,3,3,437,15,3,7,753,3,17,1453,2,4,1511
3,1,0,7,708,3,7,1674,15,3,17,1384,3,5,1507,2,2,525
3,1,3,15,1482,0,7,728,15,3,5,1432,3,3,522,2,6,1762
0,1,0,7,714,3,15,1530,15,3,3,499,3,7,1758,0,6,816
3,1,3,13,749,0,7,734,15,3,7,1669,0,7,813,2,14,1618
0,1,3,7,1101,3,13,771,15,0,7,772,3,15,1614,0,6,822
3,1,3,7,1554,3,7,1132,15,3,15,1532,0,7,819,2,12,859
3,1,3,3,337,3,7,1604,15,0,7,778,3,13,856,2,6,1220
3,1,3,17,614,3,3,345,15,3,13,813,3,7,1216,2,6,1692
3,1,3,2,1051,3,17,632,15,3,7,1157,3,7,1688,2,2,433
3,1,3,7,403,3,2,1081,15,3,7,1604,3,3,430,2,16,720
3,1,3,18,724,3,7,413,15,3,3,410,3,17,717,2,1,1169
3,1,3,5,1382,3,18,745,15,3,17,682,3,2,1165,2,6,501
3,1,3,7,668,3,5,1423,15,3,2,1111,3,7,498,2,17,833
3,1,0,14,5,3,7,687,15,3,7,477,3,18,830,2,4,1511
3,1,3,7,1170,0,14,5,15,3,18,789,3,5,1507,2,6,775
0,2,3,5,1382,3,7,1203,15,3,5,1432,3,7,772,0,13,4
3,1,3,7,580,3,5,1423,15,3,7,733,0,14,5,2,6,1291
3,1,3,2,847,3,7,597,15,0,14,5,3,7,1287,2,4,1511
3,1,3,1,960,3,2,873,15,3,7,1224,3,5,1507,2,6,685
3,1,3,13,1219,3,1,989,15,3,5,1432,3,7,682,2,1,961
3,1,3,3,337,3,13,1254,15,3,7,649,3,2,957,2,0,1077
3,1,3,7,955,3,3,345,15,3,2,909,3,1,1073,2,12,1342
3,1,3,18,724,3,7,984,15,3,1,1022,3,13,1338,2,2,433
3,1,3,5,1382,3,18,745,15,3,13,1272,3,3,430,2,6,1072
3,1,3,15,1440,3,5,1423,15,3,3,410,3,7,1068,2,17,833
3,1,3,3,337,3,15,1484,15,3,7,1017,3,18,830,2,4,1511
3,1,3,7,621,3,3,345,15,3,18,789,3,5,1507,2,14,1572
3,1,3,3,337,3,7,639,15,3,5,1432,3,15,1568,2,2,433
3,1,0,1,1168,3,3,345,15,3,15,1488,3,3,430,2,6,727
3,1,3,7,822,0,1,1201,15,3,3,410,3,7,724,2,2,433
0,1,0,14,7,3,7,848,15,3,7,688,3,3,430,0,0,1289
3,1,0,0,0,0,14,7,15,3,3,410,0,1,1285,2,6,936
0,2,0,0,0,0,0,0,15,0,1,1222,3,7,932,0,13,6
2,0,0,7,1652,0,7,1589,15,0,0,0,0,0,0,2,11,234
0,1,3,17,1329,0,7,1704,15,0,0,0,2,12,232,0,6,1677
0,1,3,17,1505,3,17,1369,15,2,12,223,0,7,1673,0,6,1792
3,1,3,3,337,3,17,1553,15,0,7,1589,0,7,1787,2,16,1457
3,1,3,7,475,3,3,345,15,0,7,1697,3,17,1453,2,16,1641
3,1,0,14,5,3,7,487,15,3,17,1384,3,17,1637,2,2,433
3,1,3,5,1285,0,14,5,15,3,17,1554,3,3,430,2,6,575
0,2,3,9,1567,3,5,1323,15,3,3,410,3,7,572,0,13,4
3,1,3,3,1201,3,9,1617,15,3,7,546,0,14,5,2,4,1411
3,1,3,7,1226,3,3,1235,15,0,14,5,3,5,1407,2,8,1705
3,1,3,7,1147,3,7,1261,15,3,5,1338,3,9,1701,2,2,1323
3,1,3,18,1410,3,7,1179,15,3,9,1616,3,3,1319,2,6,1349
3,1,0,7,912,3,18,1453,15,3,3,1254,3,7,1345,2,6,1267
3,1,3,15,555,0,7,940,15,3,7,1279,3,7,1263,2,17,1541
0,1,3,13,749,3,15,570,15,3,7,1201,3,18,1537,0,6,1028
3,1,3,5,1382,3,13,771,15,3,18,1460,0,7,1024,2,14,658
3,1,3,9,800,3,5,1423,15,0,7,974,3,15,655,2,12,859
3,1,0,7,1652,3,9,825,15,3,15,625,3,13,856,2,4,1511
3,1,3,3,1605,0,7,1704,15,3,13,813,3,5,1507,2,8,913
0,1,0,7,1176,3,3,1656,15,3,5,1432,3,9,910,0,6,1792
3,1,3,13,637,0,7,1209,15,3,9,863,0,7,1787,2,2,1744
0,1,3,7,1270,3,13,655,15,0,7,1697,3,3,1740,0,6,1297
3,1,0,14,7,3,7,1307,15,3,3,1651,0,7,1293,2,12,743
3,1,0,0,0,0,14,7,15,0,7,1230,3,13,740,2,6,1395
0,2,0,0,0,0,0,0,15,3,13,703,3,7,1391,0,13,6
2,0,3,17,430,3,2,982,15,0,0,0,0,0,0,2,11,233
3,1,3,5,1382,3,17,440,15,0,0,0,2,12,231,2,1,1070
3,1,0,7,1166,3,5,1423,15,2,12,222,3,2,1066,2,16,528
3,1,3,7,931,0,7,1199,15,3,2,1015,3,17,525,2,4,1511
0,1,3,7,441,3,7,959,15,3,17,501,3,5,1507,0,6,1287
3,1,3,11,1151,3,7,452,15,3,5,1432,0,7,1283,2,6,1047
3,1,3,7,1214,3,11,1184,15,0,7,1220,3,7,1043,2,6,540
3,1,0,14,5,3,7,1249,15,3,7,993,3,7,537,2,10,1272
3,1,3,5,1285,0,14,5,15,3,7,512,3,11,1268,2,6,1337
0,2,3,3,1605,3,5,1323,15,3,11,1206,3,7,1333,0,13,4
3,1,3,1,923,3,3,1656,15,3,7,1267,0,14,5,2,4,1411
3,1,0,7,1165,3,1,951,15,0,14,5,3,5,1407,2,2,1744
3,1,3,7,729,0,7,1198,15,3,5,1338,3,3,1740,2,0,1039
0,1,0,7,468,3,7,750,15,3,3,1651,3,1,1035,0,6,1286
3,1,0,7,1166,0,7,480,15,3,1,985,0,7,1282,2,6,838
0,1,3,11,1477,0,7,1199,15,0,7,1219,3,7,835,0,6,568
0,1,3,15,1278,3,11,1522,15,3,7,794,0,7,565,0,6,1287
3,1,3,17,1264,3,15,1316,15,0,7,540,0,7,1283,2,10,1610
3,1,3,9,1535,3,17,1301,15,0,7,1220,3,11,1606,2,14,1404
3,1,3,7,441,3,9,1585,15,3,11,1524,3,15,1400,2,16,1389
3,1,0,14,7,3,7,452,15,3,15,1331,3,17,1385,2,8,1673
3,1,0,0,0,0,14,7,15,3,17,1318,3,9,1669,2,6,540
0,2,0,0,0,0,0,0,15,3,9,1585,3,7,537,0,13,6
2,0,3,17,914,0,7,1589,15,0,0,0,0,0,0,2,14,156
0,1,3,5,1382,3,17,942,15,0,0,0,2,15,154,0,6,1677
3,1,3,9,1134,3,5,1423,15,2,15,147,0,7,1673,2,16,1030
3,1,3,7,1339,3,9,1166,15,0,7,1589,3,17,1026,2,4,1511
3,1,3,15,1481,3,7,1379,15,3,17,976,3,5,1507,2,8,1254
3,1,3,18,1429,3,15,1529,15,3,5,1432,3,9,1250,2,6,1467
3,1,3,13,1288,3,18,1473,15,3,9,1191,3,7,1463,2,14,1617
3,1,3,7,1105,3,13,1326,15,3,7,1394,3,15,1613,2,17,1561
3,1,3,1,1369,3,7,1137,15,3,15,1531,3,18,1557,2,12,1414
3,1,3,7,890,3,1,1410,15,3,18,1478,3,13,1410,2,6,1225
3,1,0,14,5,3,7,917,15,3,13,1341,3,7,1221,2,0,1498
3,1,3,7,932,0,14,5,15,3,7,1162,3,1,1494,2,6,1005
0,2,3,5,1382,3,7,960,15,3,1,1422,3,7,1001,0,13,4
3,1,3,17,634,3,5,1423,15,3,7,953,0,14,5,2,6,1048
3,1,3,7,1190,3,17,652,15,0,14,5,3,7,1044,2,4,1511
3,1,0,7,1539,3,7,1223,15,3,7,994,3,5,1507,2,16,740
3,1,0,7,1661,0,7,1589,15,3,5,1432,3,17,737,2,6,1311
0,1,3,1,1254,0,7,1714,15,3,17,700,3,7,1307,0,6,1677
0,1,0,7,1196,3,1,1290,15,3,7,1244,0,7,1673,0,6,1802
3,1,0,14,7,0,7,1230,15,0,7,1589,0,7,1797,2,0,1378
